time,open,high,low,close,"SP500, S&P DOW JONES INDICES LLC: Open","SP500, S&P DOW JONES INDICES LLC: High","SP500, S&P DOW JONES INDICES LLC: Low","SP500, S&P DOW JONES INDICES LLC: Close",Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,EMA,EMA,EMA2,EMA3,Histogram,MACD,Signal,K,D,MF
1648215000,143.45,143.93,142.265,143.45,4543.06,4543.06,4543.06,4543.06,4696082,8195784,4696082,8195784,4696082,8195784,4696082,8195784,4696082,8195784,4696082,8195784,143.34359307771004,142.87893018241655,142.0058243609063,140.93749647894109,-0.015992873212277603,1.3824674481891748,1.3984603214014524,20.156411475941642,28.464279451035832,64.65720332817924
1648474200,143.5,146.06,143.3,146,4575.52,4575.52,4575.52,4575.52,6701881,8092766.7,6701881,8092766.7,6701881,8092766.7,6701881,8092766.7,6701881,8092766.7,6701881,8092766.7,143.9339057271078,143.3247972992142,142.36893123718755,141.11830017612175,0.097159042753872,1.5199091248437924,1.4227500820899204,44.763527872128634,29.850001231459757,73.05053446108475
1648560600,146.6,148.1,146.25,147.23,4631.6,4631.6,4631.6,4631.6,6644813,8024590,6644813,8024590,6644813,8024590,6644813,8024590,6644813,8024590,6644813,8024590,144.66637112108384,143.88268339932645,142.8108465792614,141.3365751698317,0.2285120195720758,1.708390106555015,1.4798780869829393,70.10525369218436,45.008397680084876,80.18221521580054
1648647000,147.13,150.18,147.04,149.87,4602.45,4602.45,4602.45,4602.45,8330524,8043378.65,8330524,8043378.65,8330524,8043378.65,8330524,8043378.65,8330524,8043378.65,8330524,8043378.65,145.82273309417633,144.73801434227983,143.45258779932854,141.6413403423377,0.45384940949098507,2.0471898488466707,1.5933404393556856,92.05879269190827,68.97585808540708,80.10297699830465
1648733400,148.79,150.54,148.18,148.92,4530.41,4530.41,4530.41,4530.41,9054626,7998023.15,9054626,7998023.15,9054626,7998023.15,9054626,7998023.15,9054626,7998023.15,9054626,7998023.15,146.51101462880382,145.3354408648113,143.94962527211686,141.90129247296852,0.49614202271487784,2.213517967749283,1.717375945034405,92.77985305373011,84.98129981260757,80.70234804212382
1648819800,149.66,151.27,148.8397,151.01,4545.86,4545.86,4545.86,4545.86,6979933,7754008.7,6979933,7754008.7,6979933,7754008.7,6979933,7754008.7,6979933,7754008.7,6979933,7754008.7,147.5107891557363,146.14609216983825,144.59147752010622,142.2266034560768,0.6143635573792381,2.4853303917584526,1.8709668343792145,93.46054810213643,92.76639794925826,80.65646076434669
1649079000,150.91,153.2,150.08,151.04,4582.64,4582.64,4582.64,4582.64,8445829,7411798.8,8445829,7411798.8,8445829,7411798.8,8445829,7411798.8,8445829,7411798.8,8445829,7411798.8,148.29505823223934,146.84522185986137,145.1777068364602,142.54136761835977,0.641113854531286,2.672359152543322,2.031245298012036,93.46054810213643,93.23364975266766,80.8816398524219
1649165400,150.88,153.33,150.88,151.47,4525.12,4525.12,4525.12,4525.12,6219269,7251003.45,6219269,7251003.45,6219269,7251003.45,6219269,7251003.45,6219269,7251003.45,6219269,7251003.45,149.00060084729728,147.50590445130973,145.7497334876911,142.8602473462755,0.6331952946920656,2.822739416377118,2.1895441216850524,100,95.64036540142428,80.55464536692662
1649251800,151.02,155.42,150.4983,154.99,4481.15,4481.15,4481.15,4481.15,9339477,7349261.7,9339477,7349261.7,9339477,7349261.7,9339477,7349261.7,9339477,7349261.7,9339477,7349261.7,150.33157843678677,148.57506095826548,146.5897577160828,143.2934527981942,0.799715471967426,3.189188461644335,2.389472989676909,100,97.82018270071212,87.32541637374499
1649338200,155.1,157.54,154.44,156.54,4500.21,4500.21,4500.21,4500.21,9029354,7342182.95,9029354,7342182.95,9029354,7342182.95,9029354,7342182.95,9029354,7342182.95,9029354,7342182.95,151.71122767305638,149.712909392799,147.49432519643892,143.76654376968727,0.9392976963247248,3.563595110082815,2.6242974137580903,100,100,87.24050325501875
1649424600,156.91,158.41,156.21,157.41,4488.28,4488.28,4488.28,4488.28,7764845,7411054.2,7764845,7411054.2,7764845,7411054.2,7764845,7411054.2,7764845,7411054.2,7764845,7411054.2,152.9776215234883,150.81249376525628,148.39575017858084,144.25381006362701,1.0091417419720266,3.8857245912231235,2.876582849251097,100,100,87.40062202565007
1649683800,156.97,158.24,153.63,154.29,4412.53,4412.53,4412.53,4412.53,8237585,7445495.2,8237585,7445495.2,8237585,7445495.2,8237585,7445495.2,8237585,7445495.2,8237585,7445495.2,153.26926118493535,151.30928037021965,148.93159107143714,144.61224541849748,0.7746813911814767,3.844934588227943,3.0702531970464664,85.51386250921043,95.17128750307013,85.6461609836822
1649770200,154.24,155.4,152.55,153.23,4397.45,4397.45,4397.45,4397.45,8920400,7510307.15,8920400,7510307.15,8920400,7510307.15,8920400,7510307.15,8920400,7510307.15,8920400,7510307.15,153.26053647717194,151.5836688887597,149.3223555194883,144.92002236783685,0.49147847094725616,3.684601285730537,3.1931228147832806,64.89965130202826,83.47117127041288,83.26957063849362
1649856600,153.45,157.79,153.35,157.22,4446.59,4446.59,4446.59,4446.59,9761532,7588117.8,9761532,7588117.8,9761532,7588117.8,9761532,7588117.8,9761532,7588117.8,9761532,7588117.8,154.14041726002262,152.3888590475083,150.0403231995348,145.35930728327125,0.5137296409635943,3.8352848659877736,3.3215552250241793,52.09725321567433,67.50358900897099,84.15339727766468
1649943000,157.11,158.29,156.43,157.08,4392.59,4392.59,4392.59,4392.59,7453493,7643742.15,7453493,7643742.15,7453493,7643742.15,7453493,7643742.15,7453493,7643742.15,7453493,7643742.15,154.79365786890648,153.0590220407214,150.68029381775892,145.77790345172585,0.4615292286838022,3.8984667608789323,3.43693753219513,48.16241472248053,55.05310641339435,84.6128978553912
1650288600,156.75,157.98,155.21,155.88,4391.69,4391.69,4391.69,4391.69,4890605,7367715.25,4890605,7367715.25,4890605,7367715.25,4890605,7367715.25,4890605,7367715.25,4890605,7367715.25,155.0350672313717,153.46201889204693,151.15299437978084,146.1386926141642,0.2967017967397516,3.8078147781198197,3.511112981380068,39.790027717495576,46.6832318852168,79.93290718661007
1650375000,156.67,157.95,156.04,157.65,4462.21,4462.21,4462.21,4462.21,5284973,7276120.1,5284973,7276120.1,5284973,7276120.1,5284973,7276120.1,5284973,7276120.1,5284973,7276120.1,155.616163402178,154.06030190746878,151.7436312543462,146.5498107350869,0.25878467529210925,3.8345938254952046,3.5758091502030953,29.95326960954087,39.301904016505645,79.75786477392194
1650461400,158.35,160.35,158.295,159.63,4459.45,4459.45,4459.45,4459.45,6607171,7269226.6,6607171,7269226.6,6607171,7269226.6,6607171,7269226.6,6607171,7269226.6,6607171,7269226.6,156.5081270905829,154.85597306354467,152.46057386758747,147.01696035169095,0.3152120427436591,3.969824203632669,3.65461216088901,32.13073720402118,33.95801151035253,79.52963696494949
1650547800,159.92,160.77,159.07,159.87,4393.66,4393.66,4393.66,4393.66,6056100,7244939.35,6056100,7244939.35,6056100,7244939.35,6056100,7244939.35,6056100,7244939.35,6056100,7244939.35,157.25520995934224,155.57226262589543,153.13415806144315,147.47599748198772,0.3160535251881518,4.0496790673742,3.733625542186048,45.6252841484181,35.903096987326705,79.04918987643677
1650634200,160.25,160.36,156.66,156.86,4271.78,4271.78,4271.78,4271.78,7015439,7371696.55,7015439,7371696.55,7015439,7371696.55,7015439,7371696.55,7015439,7371696.55,7015439,7371696.55,157.16738552393286,155.75622510791038,153.47287096494833,147.81114042905958,0.07388298256514592,3.82597927039248,3.7520962878273343,34.93110700939341,37.562376120610885,72.3519879199392
1650893400,156.37,157.47,154.35,156.94,4296.12,4296.12,4296.12,4296.12,6019179,7437851.4,6019179,7437851.4,6019179,7437851.4,6019179,7437851.4,6019179,7437851.4,6019179,7437851.4,157.11685540750335,155.92533580678034,153.78806451358938,148.13717112802175,-0.110879622498401,3.613496759704333,3.724376382202734,18.138233403276768,32.89820818702942,65.89882623887533
1650979800,156.37,158.13,155.2,155.3,4175.2,4175.2,4175.2,4175.2,6533677,7429441.2,6533677,7429441.2,6533677,7429441.2,6533677,7429441.2,6533677,7429441.2,6533677,7429441.2,156.7131097613915,155.83600212009745,153.92551319417217,148.39298644487812,-0.3594881480911445,3.275016197088803,3.6345043451799475,0.29695133771363186,17.78876391679459,59.72074464875205
1651066200,155.53,156.2,154.02,154.24,4183.96,4183.96,4183.96,4183.96,5832260,7388813.55,5832260,7388813.55,5832260,7388813.55,5832260,7388813.55,5832260,7388813.55,5832260,7388813.55,156.16352981441563,155.60800181722638,153.9541029037929,148.60180835756105,-0.5972479988321759,2.8879443466397277,3.4851923454719036,0.29695133771363186,6.2440453595679974,52.54484818776014
1651152600,155.23,156.98,154.1,156.21,4287.5,4287.5,4287.5,4287.5,4990343,7221804.5,4990343,7221804.5,4990343,7221804.5,4990343,7221804.5,4990343,7221804.5,4990343,7221804.5,156.17385652232326,155.6940015576226,154.15918445799355,148.87352948764817,-0.6210155757268372,2.7089228758133572,3.3299384515401944,5.935013447429579,2.1763053742856147,50.534202988784244
1651239000,155.81,156.22,152.71,152.99,4131.93,4131.93,4131.93,4131.93,7029553,7120550.85,7029553,7120550.85,7029553,7120550.85,7029553,7120550.85,7029553,7120550.85,7029553,7120550.85,155.46633285069586,155.30771562081938,154.0528949618123,149.02054629166074,-0.8392092605370469,2.280926875868886,3.120136136405933,5.935013447429579,4.055659410857597,42.753334334130365
1651498200,154.96,154.99,150.32,151.98,4155.38,4155.38,4155.38,4155.38,6672001,7105154.25,6672001,7105154.25,6672001,7105154.25,6672001,7105154.25,6672001,7105154.25,6672001,7105154.25,154.6915922172079,154.83232767498805,153.8644499652839,149.12624106695856,-1.0248776249269897,1.8390391052471955,2.8639167301741852,5.935013447429579,5.935013447429579,43.526987411934165
1651584600,152.43,154.275,151.78,152.51,4175.48,4175.48,4175.48,4175.48,5983685,6982047.05,5983685,6982047.05,5983685,6982047.05,5983685,6982047.05,5983685,6982047.05,5983685,6982047.05,154.20679394671726,154.50056657856118,153.7413181502581,149.24708960028147,-1.079811600436042,1.5141522296291328,2.593963830065175,1.8591533696173148,4.576393421492158,51.43640075332045
1651671000,152.03,154.82,151.51,154.62,4300.17,4300.17,4300.17,4300.17,6674223,7004794.75,6674223,7004794.75,6674223,7004794.75,6674223,7004794.75,6674223,7004794.75,6674223,7004794.75,154.29861751411343,154.51762849590958,153.82119831841646,149.43897925741427,-0.9466310460775706,1.4106750224682116,2.3573060685457823,10.732881609662508,6.175682808903134,49.653603524576226
1651757400,153.64,153.83,151.4,152.74,4146.87,4146.87,4146.87,4146.87,7744773,6925059.55,7744773,6925059.55,7744773,6925059.55,7744773,6925059.55,7744773,6925059.55,7744773,6925059.55,153.95225806653266,154.2636815679225,153.72290756219678,149.55687285536376,-0.9550004085068058,1.1635555579122752,2.118555966419081,13.057017499864367,8.54968415971473,40.990463755976776
1651843800,151.71,153.95,148.27,149.56,4123.34,4123.34,4123.34,4123.34,11419358,7044559.75,11419358,7044559.75,11419358,7044559.75,11419358,7044559.75,11419358,7044559.75,11419358,7044559.75,152.9762007184143,153.59172705821928,153.3444614201789,149.55698453910077,-1.1324381045479643,0.7030083357341255,1.8354464402820898,11.197864130247055,11.662587746591308,38.298848120173055
1652103000,148.47,153.1,148.19,151.31,3991.24,3991.24,3991.24,3991.24,9402359,7126435.45,9402359,7126435.45,9402359,7126435.45,9402359,7126435.45,9402359,7126435.45,9402359,7126435.45,152.6059338921,153.26576604990223,153.15951038198082,149.61959223413288,-1.089340841340759,0.47377038860614107,1.5631112299469,7.259777435084466,10.504886355065295,40.695057012183646
1652189400,151.43,152.29,148.56,149.18,4001.05,4001.05,4001.05,4001.05,8287106,7128911.5,8287106,7128911.5,8287106,7128911.5,8287106,7128911.5,8287106,7128911.5,8287106,7128911.5,151.84461524941113,152.68208518563048,152.79773671089166,149.60389251148527,-1.1554054753851362,0.1188543857154798,1.274259861100616,5.018464128293663,7.825368564541727,33.315763981403805
1652275800,149.4,150.75,146.91,147.62,3935.18,3935.18,3935.18,3935.18,9292906,7147536.8,9292906,7147536.8,9292906,7147536.8,9292906,7147536.8,9292906,7147536.8,9292906,7147536.8,150.9058118606531,151.95893015911184,152.32703337353786,149.53303920750366,-1.2474179833572283,-0.2850126180959194,0.9624053652613089,5.018464128293663,5.7655685638905965,26.290003600181365
1652362200,147.86,150.15,146.52,147.48,3930.08,3930.08,3930.08,3930.08,8414841,7080202.25,8414841,7080202.25,8414841,7080202.25,8414841,7080202.25,8414841,7080202.25,8414841,7080202.25,150.14452033606352,151.31908299352443,151.88639397594352,149.45971637866424,-1.2574064677701053,-0.6093527194513229,0.6480537483187825,0.08282258341105535,3.3732502799994593,26.061955865880464
1652448600,147.71,148.38,146.14,148.05,4023.89,4023.89,4023.89,4023.89,6654056,7040230.4,6654056,7040230.4,6654056,7040230.4,6654056,7040230.4,6654056,7040230.4,6654056,7040230.4,149.67907137249387,150.85207113730667,151.53763088722138,149.40936936514052,-1.1672838454296044,-0.8110510584682231,0.35623278696138133,2.884981709815618,2.6620894738401115,25.994614577994355
1652707800,149.38,149.7318,146.46,148.21,4008.01,4008.01,4008.01,4008.01,7149665,7153183.4,7149665,7153183.4,7149665,7153183.4,7149665,7153183.4,7149665,7153183.4,7149665,7153183.4,149.35261106749522,150.4746324034057,151.23511898838308,149.36653474495694,-1.0426426637984347,-0.9470705427866619,0.0955721210117727,6.612015058661931,3.193273117296201,32.57237814492572
1652794200,136.43,137.44,130.64,131.35,4088.85,4088.85,4088.85,4088.85,44313389,9104604.2,44313389,9104604.2,44313389,9104604.2,44313389,9104604.2,44313389,9104604.2,44313389,9104604.2,145.35203083027406,147.74254206006202,149.42738089853006,148.7230870754942,-1.986700059281295,-2.387802953089846,-0.4011028938085511,6.612015058661931,5.369670609046492,24.801721401292014
1652880600,128.03,128.27,121.53,122.43,3923.68,3923.68,3923.68,3923.68,34751036,10511797.45,34751036,10511797.45,34751036,10511797.45,34751036,10511797.45,34751036,10511797.45,34751036,10511797.45,140.25824620132428,144.1264646229103,146.97307354411825,147.7840482513694,-3.039867628099743,-4.20093742893323,-1.161069800833487,3.7270333488463123,5.650354488723391,18.04572136934499
1652967000,120.87,121.7899,118.6,119.07,3900.79,3900.79,3900.79,3900.79,23669495,11392467.2,23669495,11392467.2,23669495,11392467.2,23669495,11392467.2,23669495,11392467.2,23669495,11392467.2,135.54974704547445,140.54696967678026,144.43643049465297,146.7585465281062,-3.744459871462562,-5.8416446401616895,-2.0971847686991274,0,3.4463494691694136,16.839409211437143
1653053400,119.64,120.84,117.27,119.2,3901.36,3901.36,3901.36,3901.36,16451978,11864294.15,16451978,11864294.15,16451978,11864294.15,16451978,11864294.15,16451978,11864294.15,16451978,11864294.15,131.9164699242579,137.49740258009737,142.1422095405936,145.77431272353098,-3.962377935978448,-7.050157188672188,-3.0877792526937395,0.2427450498744964,1.323259466240269,16.255434849649944
1653312600,119.92,123.77,119.86,122.6,3973.75,3973.75,3973.75,3973.75,14560282,12291349.3,14560282,12291349.3,14560282,12291349.3,14560282,12291349.3,14560282,12291349.3,14560282,12291349.3,129.84614327442281,135.36920221151203,140.36564503690326,144.9466586976906,-3.646119607097736,-7.64542876156591,-3.9993091544681736,6.719269659365672,2.320671569746723,18.83240002187283
1653399000,121.21,124.55,121.0804,124.13,3941.48,3941.48,3941.48,3941.48,11528278,12541079.35,11528278,12541079.35,11528278,12541079.35,11528278,12541079.35,11528278,12541079.35,11528278,12541079.35,128.57588921343998,133.76360189558173,138.8896773062757,144.2032066013445,-3.1226574349648146,-7.902630948174192,-4.779973513209377,17.10594189169741,8.022652200312526,19.961074642357744
1653485400,124,124.67,122.6,123.37,3978.73,3978.73,3978.73,3978.73,9040627,12701497.7,9040627,12701497.7,9040627,12701497.7,9040627,12701497.7,9040627,12701497.7,9040627,12701497.7,127.41902494378665,132.27880162478434,137.47879755115972,143.45916350843933,-2.635789942329888,-8.074710941121737,-5.438920998791849,27.47588652005231,17.10036602370513,23.944114226702652
1653571800,125.3,126.4,124.4,126,4057.84,4057.84,4057.84,4057.84,9399236,12921942.35,9399236,12921942.35,9399236,12921942.35,9399236,12921942.35,9399236,12921942.35,9399236,12921942.35,127.10368606738962,131.38182996410086,136.43527050105428,142.8356219545665,-1.9750323055358834,-7.907711380711703,-5.93267907517582,37.31844849901169,27.300092303587135,28.649824874128683
1653658200,125.49,128.62,125.31,128.48,4158.24,4158.24,4158.24,4158.24,8433266,12992128,8433266,12992128,8433266,12992128,8433266,12992128,8433266,12992128,8433266,12992128,127.4095336079697,130.96728282637216,135.71206409186752,142.32292117047484,-1.2449928538062576,-7.488920142433642,-6.243927288627384,51.5469210144195,38.78041867782783,27.758146172642995
1654003800,127.46,129.9,127.42,128.63,4132.15,4132.15,4132.15,4132.15,12304142,13273735.05,12304142,13273735.05,12304142,13273735.05,12304142,13273735.05,12304142,13273735.05,12304142,13273735.05,127.68074836175421,130.63338527974756,135.06824008351592,141.8338882715293,-0.6556563432245905,-7.063497717658123,-6.4078413744335325,66.82930770125374,51.89822573822831,33.10766281496359
1654090200,128.5,128.92,124.68,125.45,4101.23,4101.23,4101.23,4101.23,9511562,13450128.9,9511562,13450128.9,9511562,13450128.9,9511562,13450128.9,9511562,13450128.9,9511562,13450128.9,127.18502650358661,129.89290166835505,134.1938546213781,141.24874940468897,-0.39642215108362855,-6.903369063288068,-6.506946912204439,72.1716694022541,63.51596603930911,33.32023726473584
1654176600,125.57,127.53,124.33,127.51,4176.82,4176.82,4176.82,4176.82,7738131,13503324.3,7738131,13503324.3,7738131,13503324.3,7738131,13503324.3,7738131,13503324.3,7738131,13503324.3,127.25724283612293,129.55248714430434,133.5862314739801,140.75807978309294,-0.02237109703802531,-6.534910783501971,-6.5125396864639455,74.38268055818551,71.12788588723112,37.21910391812209
1654263000,126.67,127.42,125.09,125.32,4108.54,4108.54,4108.54,4108.54,6100907,13421131,6100907,13421131,6100907,13421131,6100907,13421131,6100907,13421131,6100907,13421131,126.82674442809561,128.94784612368943,132.83475588543644,140.20671979083963,0.13286248436431247,-6.346461581008555,-6.479324065372867,72.2796306610424,72.94466020716067,37.51125144867274
1654522200,125.82,126.3,124.585,124.87,4121.43,4121.43,4121.43,4121.43,6618491,13181087.65,6618491,13181087.65,6618491,13181087.65,6618491,13181087.65,6618491,13181087.65,6618491,13181087.65,126.39191233296326,128.36529667744807,132.11068716857858,139.65897979830964,0.2535478268298581,-6.162389281835544,-6.4159371086654025,79.41169341939403,75.35800154620732,33.900170218647105
1654608600,121.24,123.49,120.8774,123.37,4160.68,4160.68,4160.68,4160.68,15902627,13506101.05,15902627,13506101.05,15902627,13506101.05,15902627,13506101.05,15902627,13506101.05,15902627,13506101.05,125.72037625897143,127.65168286638406,131.31607924416235,139.07723051979858,0.2786660435719561,-6.067604554200457,-6.346270597772413,78.7852921042015,76.82553872821263,39.72619835523784
1654695000,122.35,123.91,121.95,122.3,4115.77,4115.77,4115.77,4115.77,7507557,13467123.6,7507557,13467123.6,7507557,13467123.6,7507557,13467123.6,7507557,13467123.6,7507557,13467123.6,124.96029264586666,126.8871567426149,130.49643567651123,138.47804371552004,0.26937435808594934,-6.009552650164977,-6.2789270082509265,79.3633315336466,79.18677235241404,51.30018323577913
1654781400,122,124.35,120.99,121.02,4017.82,4017.82,4017.82,4017.82,6628738,13333915.2,6628738,13333915.2,6628738,13333915.2,6628738,13333915.2,6628738,13333915.2,6628738,13333915.2,124.08467205789628,126.04899149366992,129.63494152410112,137.85454215425148,0.22498662996826635,-5.997693720790593,-6.22268035075886,72.61592969981773,76.92151777922193,57.21693526896553
1654867800,119.75,122.74,119.34,121.7,3900.86,3900.86,3900.86,3900.86,8415608,13333953.55,8415608,13333953.55,8415608,13333953.55,8415608,13333953.55,8415608,13333953.55,8415608,13333953.55,123.55474493391934,125.42770699457421,128.9135832037283,137.27759422017107,0.28549809135038995,-5.865807736570872,-6.151305827921262,66.72176613385002,72.90034245577145,60.44727195634608
1655127000,119.74,121.24,119.09,119.41,3749.63,3749.63,3749.63,3749.63,8299294,13416215.45,8299294,13416215.45,8299294,13416215.45,8299294,13416215.45,8299294,13416215.45,8299294,13416215.45,122.63369050415949,124.5680345667779,128.04962109429846,136.63946585516496,0.21839705224091333,-5.87830951262012,-6.096706564861034,51.946645987773415,63.76144727381371,52.21620988491802
1655213400,119.13,120,118.17,119.46,3735.48,3735.48,3735.48,3735.48,7181447,13417804.55,7181447,13417804.55,7181447,13417804.55,7181447,13417804.55,7181447,13417804.55,7181447,13417804.55,121.9284259476796,123.83831534295248,127.26874644936224,136.02591350319477,0.22366407971165625,-5.817126465221463,-6.040790544933119,39.905423500583375,52.85794520740226,44.849621680860395
1655299800,119.97,120.41,117.9029,119.38,3789.99,3789.99,3789.99,3789.99,8637951,11634032.65,8637951,11634032.65,8637951,11634032.65,8637951,11634032.65,8637951,11634032.65,8637951,11634032.65,121.36210907041746,123.20141315110213,126.5515876812384,135.4314165923664,0.26520783105255763,-5.709280756117423,-5.97448858716998,19.769897150414245,37.207322212923664,44.53381433065147
1655386200,118.35,121.76,118.23,120.62,3666.77,3666.77,3666.77,3666.77,10235633,10408262.5,10235633,10408262.5,10235633,10408262.5,10235633,10408262.5,10235633,10408262.5,10235633,10408262.5,121.19719594365803,122.83263984380183,126.01235243748945,134.9024374283533,0.4109461919715791,-5.460805847205506,-5.871752039177085,25.982197158047033,28.55250593634821,44.715017431377056
1655472600,120.02,120.88,117.97,118.29,3674.84,3674.84,3674.84,3674.84,12279531,9838764.3,12279531,9838764.3,12279531,9838764.3,12279531,9838764.3,12279531,9838764.3,12279531,9838764.3,120.55115240062291,122.18369129468728,125.31032039771769,134.30913609162639,0.3855861805621119,-5.389769313474446,-5.775355494036558,18.582787606925912,21.44496063846239,36.73294488189363
1655818200,118.3,122.78,118.22,122.17,3764.79,3764.79,3764.79,3764.79,7972173,9414774.05,7972173,9414774.05,7972173,9414774.05,7972173,9414774.05,7972173,9414774.05,7972173,9414774.05,120.9108963115956,122.18173539544624,125.0248367251979,133.87559551692544,0.649743301213082,-4.963176367520205,-5.612919668733287,51.74605626791765,32.10368034429686,34.12991767596489
1655904600,122.1,123.25,120.59,120.69,3759.89,3759.89,3759.89,3759.89,6748385,9024179.2,6748385,9024179.2,6748385,9024179.2,6748385,9024179.2,6748385,9024179.2,6748385,9024179.2,120.86180824235213,121.96863033895391,124.63076065927082,133.40468139132096,0.7379730241214499,-4.690453388581474,-5.428426412702924,62.3699277397244,44.23292387152265,40.62325947600804
1655991000,121.75,123.96,121.2,123.62,3795.73,3795.73,3795.73,3795.73,6013643,8748447.45,6013643,8748447.45,6013643,8748447.45,6013643,8748447.45,6013643,8748447.45,6013643,8748447.45,121.47473974405166,122.20454029053192,124.53887332660983,133.05522848448808,0.991063622174595,-4.189596884984681,-5.180660507159276,93.09778389739523,69.07125596834577,39.636234060522504
1656077400,124.09,125.31,123.16,123.72,3911.74,3911.74,3911.74,3911.74,10615320,8827182.1,10615320,8827182.1,10615320,8827182.1,10615320,8827182.1,10615320,8827182.1,10615320,8827182.1,121.97368646759574,122.42103453474165,124.46443029691802,132.72182746718494,1.1513555724497806,-3.74146604159705,-4.892821614046831,93.09778389739522,82.85516517817162,46.99372752707116
1656336600,123.78,124.74,122.79,124.12,3900.11,3900.11,3900.11,3900.11,6629684,8688704.5,6629684,8688704.5,6629684,8688704.5,6629684,8688704.5,6629684,8688704.5,6629684,8688704.5,122.45064503035225,122.66374388692141,124.43311845174365,132.4146193433569,1.2616014861033875,-3.3158197564175964,-4.577421242520984,100,95.39852259826348,47.01785790499946
1656423000,124.66,125.57,122.29,122.37,3821.55,3821.55,3821.55,3821.55,5133858,8523734.1,5133858,8523734.1,5133858,8523734.1,5133858,8523734.1,5133858,8523734.1,5133858,8523734.1,122.4327239124962,122.62178047450406,124.24556222885786,132.055882938237,1.1946168183984245,-3.0841502195229538,-4.278767037921378,93.30155386572316,95.46644592103947,51.5597290023295
1656509400,122.89,123.35,120.97,121.92,3818.83,3818.83,3818.83,3818.83,6370540,8227054,6370540,8227054,6370540,8227054,6370540,8227054,6370540,8227054,6370540,8227054,122.31878526527483,122.52152612100349,124.03414748077988,131.69388711901425,1.100299092380551,-2.903393172445689,-4.00369226482624,84.9170921386817,92.73954866813494,45.27298116819756
1656595800,120.88,122.06,119.89,121.58,3785.38,3785.38,3785.38,3785.38,6388745,8070913.15,6388745,8070913.15,6388745,8070913.15,6388745,8070913.15,6388745,8070913.15,6388745,8070913.15,122.15461076188042,122.38702238943156,123.81104316434535,131.33267686476373,0.9983059648127766,-2.7558098088102696,-3.754115773623046,75.20912713392846,84.47592437944445,45.391989801752835
1656682200,121.94,122.92,121.16,122.63,3825.33,3825.33,3825.33,3825.33,5820323,7975022.75,5820323,7975022.75,5820323,7975022.75,5820323,7975022.75,5820323,7975022.75,5820323,7975022.75,122.26025281479588,122.42173347665563,123.70367560395032,131.02186697673645,0.9832799040097178,-2.525015893610899,-3.5082957976206166,78.20648760496981,79.44423562586,51.87743150417868
1657027800,122.21,124.51,121.61,124.25,3831.39,3831.39,3831.39,3831.39,6073237,7973639.25,6073237,7973639.25,6073237,7973639.25,6073237,7973639.25,6073237,7973639.25,6073237,7973639.25,122.70241885595235,122.68291440856197,123.75334145813665,130.78001458471016,1.057685781337157,-2.18618857094917,-3.243874352286327,86.59094933201129,80.00218802363653,58.68322568396138
1657114200,124.48,126.28,124.3,125.13,3845.08,3845.08,3845.08,3845.08,7100041,7997716.75,7100041,7997716.75,7100041,7997716.75,7100041,7997716.75,7100041,7997716.75,7100041,7997716.75,123.24188133240737,123.03249806448169,123.87849223466968,130.57822834954194,1.1346096347922874,-1.825612308795968,-2.9602219435882553,96.29891433676453,87.03211709124855,65.41489024609307
1657200600,125.19,125.525,124.12,125.32,3902.62,3902.62,3902.62,3902.62,5829096,7494040.2,5829096,7494040.2,5829096,7494040.2,5829096,7494040.2,5829096,7494040.2,5829096,7494040.2,123.7036854807613,123.35928405527001,124.00953839515425,130.39043447991546,1.1624590384943785,-1.507148145470282,-2.6696071839646605,99.99999999999999,94.29662122292528,58.815532654512566
1657287000,125.82,126.61,125.15,125.4,3899.38,3899.38,3899.38,3899.38,4917023,7364513.5,4917023,7364513.5,4917023,7364513.5,4917023,7364513.5,4917023,7364513.5,4917023,7364513.5,124.08064426281435,123.65081490451715,124.13594399559477,130.21220467706132,1.1484201937503622,-1.234081941776708,-2.38250213552707,100,98.76630477892151,56.71570911020073
1657546200,125.02,126.33,124.62,125.45,3854.43,3854.43,3854.43,3854.43,3844626,7225307.9,3844626,7225307.9,3844626,7225307.9,3844626,7225307.9,3844626,7225307.9,3844626,7225307.9,124.38494553774449,123.90784134672899,124.25540363235888,130.04212593859484,1.1043305339925107,-1.002088968036432,-2.1064195020289427,100,100.00000000000001,61.75317235288271
1657632600,125.11,127.13,124.72,125.07,3818.8,3818.8,3818.8,3818.8,4577423,7033398.65,4577423,7033398.65,4577423,7033398.65,4577423,7033398.65,4577423,7033398.65,4577423,7033398.65,124.53717986269015,124.07386401148199,124.32945784759897,129.86455001221645,1.0137582702725816,-0.8392216641882158,-1.8529799344607973,96.97088649576817,98.99029549858942,60.35103411826319
1657719000,124.44,126.46,123.91,125.37,3801.78,3801.78,3801.78,3801.78,4229706,6829919.25,4229706,6829919.25,4229706,6829919.25,4229706,6829919.25,4229706,6829919.25,4229706,6829919.25,124.72225100431456,124.25902629555598,124.42405258872634,129.70403036892301,0.9398850098705163,-0.678123672122652,-1.6180086819931683,96.26245294394926,97.74444647990583,54.11917152432416
